url,job_title,tech_stack,language_req,is_manager,work_method,contract_type,salary_min,salary_max,exp_years,location,job_level,source,company_name,education_level,is_shift_work,job_category
https://www.topcv.vn/viec-lam/business-analyst/2033995.html?ta_source=JobSearchList_LinkDetail&u_sr_id=3SPSWQ4vOYFXFycmcEASj9yvOEkDB4ditnQR1sD7_1771314243,Business Analyst,Visio,1,0,Onsite,Full-time,12.0,15.0,1.0,Hà Nội,2.0,topcv,INVIV CLOUD TECHNOLOGY JOINT STOCK COMPANY,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/technical-leader-php-laravel/2038088.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Technical Leader (PHP/Laravel),"PHP, GitHub, Bitbucket, Vue, Laravel, Elasticsearch, MySQL, MongoDB, Inertia.js, Linux, REST API, JavaScript",0,1,Onsite,Full-time,,,5.0,Hà Nội,3.0,topcv,CÔNG TY CỔ PHẦN VIETEZ VIỆT NAM,Bachelor,0,Management/Architect
https://www.topcv.vn/viec-lam/business-analyst-product/2043136.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Business Analyst (Product),"Visio, Adobe Illustrator",1,0,Onsite,Full-time,,,2.0,Hà Nội,2.0,topcv,VIETTEL IDC,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/frontend-developer-web-app-iruka/2047604.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Frontend Developer (Web/App IRUKA),"HTML, Zustand, Next.js, Vue, React, Git, TypeScript, CSS, Adobe Illustrator, Angular, Adobe Premiere, REST API, JavaScript, Redux",1,0,Onsite,Full-time,,,2.0,Hà Nội,2.0,topcv,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ LIFESTYLE VIỆT NAM,Bachelor,0,Frontend Developer
https://www.topcv.vn/viec-lam/business-analyst-level-middle-tro-len/1055682.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Business Analyst (Level Middle Trở Lên),Not Specified,1,0,Onsite,Full-time,20.0,50.0,3.0,Hà Nội,2.0,topcv,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/nhan-vien-it/1967931.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Nhân Viên IT,Not Specified,1,0,Onsite,Full-time,10.0,15.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHÚC BÌNH,College,0,IT Support
https://www.topcv.vn/viec-lam/senior-business-analyst-kho-wms-ecommerce-fulfillment/2038530.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Senior Business Analyst - Kho/WMS (Ecommerce/Fulfillment),"Jira, Figma, Draw.io, SQL, Confluence",1,0,Onsite,Full-time,30.0,40.0,4.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN MỸ PHẨM QUỐC TẾ THÙY DUNG,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/frontend-developer-phong-van-di-lam-ngay/1976445.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Frontend Developer - Phỏng Vấn Đi Làm Ngay,"Dataverse, Next.js, OAuth2, React, Power Platform, TypeScript, JavaScript, SharePoint, REST API",0,0,Onsite,Full-time,,,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN TẬP ĐOÀN TDI,Bachelor,0,Frontend Developer
https://www.topcv.vn/viec-lam/graphic-designer/2047455.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Graphic Designer,"Adobe Premiere, Adobe Photoshop, Adobe Illustrator",0,0,Onsite,Full-time,,17.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN BUFF FINTECH,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/junior-tester/1129917.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Junior Tester,Not Specified,0,0,Onsite,Full-time,10.0,15.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ FANXIPAN VIỆT NAM,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/nhan-vien-xu-ly-du-lieu-hinh-anh-thoi-vu-4-thang-tai-ho-chi-minh/1289512.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Nhân Viên Xử Lý Dữ Liệu Hình Ảnh (Thời Vụ 4 Tháng) Tại Hồ Chí Minh,Adobe Illustrator,0,0,Onsite,Full-time,7.0,10.0,0.5,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH KAII SOFT,Unknown,0,Data & AI
https://www.topcv.vn/viec-lam/senior-business-analyst/2039295.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Senior Business Analyst,Adobe Illustrator,0,0,Onsite,Full-time,,30.0,3.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN PT HUB,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/unity-developer-mobile-game-di-lam-ngay/1421351.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Unity Developer Mobile Game Đi Làm Ngay,"C#, C, Unity",0,0,Onsite,Full-time,12.0,25.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ PHẦN MỀM GENI GLOBAL,Bachelor,0,Mobile Developer
https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem/1050629.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Nhân Viên Kiểm Thử Phần Mềm,"Jira, Selenium, MySQL, SQL, Redmine, SQL Server, JMeter",1,0,Onsite,Full-time,,25.0,3.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN PHẦN MỀM REVOTECH,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-fullstack-node-js-nestjs/2018950.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770130739,Chuyên Viên Lập Trình Fullstack (Node.Js / NestJS),"Node.js, Next.js, OAuth2, Docker, MySQL, React, PostgreSQL, JWT, TypeScript, Git, NestJS, REST API, JavaScript",0,0,Onsite,Full-time,20.0,25.0,3.0,Hồ Chí Minh,2.0,topcv,CÔNG TY CỔ PHẦN MIDOMAX VIỆT NAM,Bachelor,0,Backend Developer
https://www.topcv.vn/viec-lam/it-ba-comtor-tieng-nhat-n2-up-to-30m/2017955.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770130739,IT BA/Comtor (Tiếng Nhật N2) - Up To 30M,Not Specified,1,0,Onsite,Full-time,,30.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ THÔNG TIN PHÚ MINH (PHÚ MINH TECK),College,0,Business Analyst
https://www.topcv.vn/viec-lam/nhan-vien-business-analyst/2023214.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770130739,Nhân Viên Business Analyst,"C#, C, SQL, SQL Server",0,0,Onsite,Full-time,15.0,25.0,2.0,Hà Nội,2.0,topcv,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ ĐIỆN TỬ BÌNH ANH,College,0,Business Analyst
https://www.topcv.vn/viec-lam/thuc-tap-sinh-artist-2d/1854105.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770134833,Thực Tập Sinh Artist 2D,"Adobe Photoshop, Clip Studio Paint, Procreate, Adobe Illustrator, Adobe Premiere",0,0,Onsite,Intern,4.5,5.0,0.5,Hồ Chí Minh,0.0,topcv,CÔNG TY TNHH THỤC SAN NGUYỄN,College,0,Designer
https://www.topcv.vn/viec-lam/manual-tester-web-mobile/2045700.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,"Manual Tester (Web, Mobile)",SQL,1,0,Onsite,Full-time,,,3.0,Hà Nội,2.0,topcv,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/senior-data-engineer-loyalty-fintech/2044712.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Senior Data Engineer (Loyalty/Fintech),"Flask, AWS S3, Snowflake, AWS, AWS Lambda, Redshift, Apache Airflow, Python, SQL, SQL Server, FastAPI, AWS DMS",0,0,Onsite,Full-time,,,0.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN LYNKID,Bachelor,1,Data & AI
https://www.topcv.vn/viec-lam/frontend-developer-shopify-thanh-thao-html-css-js-tu-2-nam-kinh-nghiem-luong-tu-10-16-trieu/2039857.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,"Frontend Developer (Shopify, Thành Thạo HTML.CSS, JS, Từ 2 Năm Kinh Nghiệm, Lương Từ 10-16 Triệu)","HTML, Shopify, Liquid, CSS, JavaScript",0,0,Onsite,Full-time,10.0,16.0,2.0,Hà Nội,2.0,topcv,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ ECOMBE,Bachelor,0,Frontend Developer
https://www.topcv.vn/viec-lam/java-developer/1761414.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Java Developer,"JPA, Maven, Hibernate, MySQL, Git, Java, Oracle DB, Spring",0,0,Onsite,Full-time,20.0,35.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ MICROTECH,Bachelor,0,Backend Developer
https://www.topcv.vn/viec-lam/nhan-vien-it-angular-developer/2041475.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Nhân Viên IT Angular Developer,"RxJS, Karma, HTML, Jest, NgRx, Git, TypeScript, CSS, REST API, Angular",0,0,Onsite,Full-time,9.0,15.0,2.0,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH AZIWORLD,Bachelor,0,Frontend Developer
https://www.topcv.vn/viec-lam/tran-duy-hung-ha-noi-business-analyst-muc-luong-upto-23m/2045336.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,[Trần Duy Hưng - Hà Nội] Business Analyst - Mức Lương UPTO 23M,"Blockchain, Figma, Draw.io",0,0,Onsite,Full-time,12.0,23.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN TẬP ĐOÀN APEC GROUP,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/nhan-vien-graphic-designer-luong-tu-8-trieu-den-15-trieu/2038279.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Nhân Viên Graphic Designer Lương Từ 8 Triệu Đến 15 Triệu,"Gemini, 3ds Max, Adobe Photoshop, CorelDRAW, Adobe After Effects, DaVinci Resolve, Adobe Illustrator, Blender, Adobe Premiere, CapCut",0,0,Onsite,Full-time,8.0,15.0,1.0,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH PFAM,College,0,Designer
https://www.topcv.vn/viec-lam/junior-frontend-developer-vuejs/2038352.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,JUNIOR FRONTEND DEVELOPER (VueJS),"Figma, Adobe Photoshop, HTML, Next.js, Vue, Pinia, Bootstrap, Git, Tailwind CSS, CSS, Vuex, REST API, JavaScript, Nuxt.js",1,0,Onsite,Full-time,,,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NEWWAY,Bachelor,0,Frontend Developer
https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-nghiep-vu-business-analysis/1846523.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,Nhân Viên Phân Tích Nghiệp Vụ (Business Analysis),"Jira, Figma, Draw.io, Balsamiq, Confluence",1,0,Onsite,Full-time,8.0,12.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ KỸ THUẬT VTECH,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/it-support-van-hanh-phien-hoc/2045292.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772253405,IT Support - Vận Hành Phiên Học,"SQL, Power BI",0,0,Onsite,Full-time,10.0,15.0,0.5,Hà Nội,4.0,topcv,CÔNG TY CP CÔNG NGHỆ LKO VIỆT NAM,Bachelor,0,IT Support
https://www.topcv.vn/viec-lam/qa-qc-mobile-api/2047425.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,QA/QC (Mobile & API),"Insomnia, Postman",0,0,Onsite,Full-time,8.0,12.0,0.5,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ ORECA,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/project-manager-it-quan-ly-du-an/1528635.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Project Manager IT (Quản Lý Dự Án),Not Specified,1,1,Onsite,Full-time,,35.0,3.0,Hà Nội,3.0,topcv,CÔNG TY CỔ PHẦN PHẦN MỀM REVOTECH,Bachelor,0,PM/PO
https://www.topcv.vn/viec-lam/business-analyst-hrm-mkt-product-game-fresher-junior/1583884.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Business Analyst (HRM/ MKT/ Product Game) - Fresher/Junior,"Figma, Balsamiq, Power BI, Python, SQL, Axure",0,0,Onsite,Full-time,,,1.0,Hà Nội,2.0,topcv,SONATGAME STUDIO,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-vien/1564631.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Thực Tập Sinh Lập Trình Viên,"C, PHP, Node.js, Vue, Ruby on Rails, Angular, Python, C++, React, MySQL, PostgreSQL, MongoDB, Java, Ruby, JavaScript",1,0,Onsite,Intern,,,0.0,Hồ Chí Minh,0.0,topcv,CÔNG TY TNHH AI POWER,Bachelor,0,General Developer
https://www.topcv.vn/viec-lam/truong-phong-du-an/2044800.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Trưởng Phòng Dự Án,Not Specified,0,0,Onsite,Full-time,,,3.0,Hồ Chí Minh,4.0,topcv,CÔNG TY CỔ PHẦN XNK VIỄN DƯƠNG,Bachelor,0,PM/PO
https://www.topcv.vn/viec-lam/junior-data-engineer-thu-nhap-upto-25m/2028699.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Junior Data Engineer Thu Nhập Upto 25M,"Claude, Apache Airflow, Firebase, BigQuery, Airbyte, Google AdMob, Docker, MySQL, n8n, MongoDB, PostgreSQL, Adobe Illustrator, dbt, Firebase SDK, Python, SQL, Adjust, Google Analytics, Google Cloud, Facebook SDK, Gemini, GPT",0,0,Onsite,Full-time,15.0,25.0,1.0,Hà Nội,2.0,topcv,APERO TECHNOLOGIES GROUP,Bachelor,0,Data & AI
https://www.topcv.vn/viec-lam/backend-developer-nodejs/2040617.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Backend Developer (Nodejs),"AWS, Firestore, Node.js, Cloudflare, MySQL, SQL, MongoDB, PostgreSQL, TypeScript, Google Cloud, Redis",0,0,Onsite,Full-time,,35.0,3.0,Hà Nội,2.0,topcv,CÔNG TY TNHH UNSTATIC,Bachelor,0,Backend Developer
https://www.topcv.vn/viec-lam/design-staff-nganh-nha-hang-khach-san/2048862.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Design Staff - Ngành Nhà Hàng/Khách Sạn,"Figma, Adobe Photoshop, Adobe After Effects, Adobe Illustrator, Adobe InDesign, Adobe Premiere",0,0,Onsite,Full-time,12.0,20.0,1.0,Hồ Chí Minh,2.0,topcv,CÔNG TY CỔ PHẦN QUẢN LÝ KHÁCH SẠN ODYSSEA,College,0,Designer
https://www.topcv.vn/viec-lam/it-helpdesk/2047914.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,IT Helpdesk,Not Specified,0,0,Remote,Full-time,9.0,12.0,2.0,Hồ Chí Minh,2.0,topcv,CÔNG TY CỔ PHẦN SENSE OF LIFE,College,0,IT Support
https://www.topcv.vn/viec-lam/ai-engineer-middle/2038579.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,AI Engineer (Middle),"LangGraph, LlamaIndex, GitLab, LLaMA, Docker, Elasticsearch, LangChain, Python, Apache Airflow, Kubernetes, Adobe Illustrator, Java",0,0,Onsite,Full-time,,,3.0,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH ATHENA AI,Bachelor,0,Data & AI
https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-phan-mem-auto/2039669.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Chuyên Viên Kiểm Thử Phần Mềm (Auto),"Python, Selenium, JavaScript",0,0,Onsite,Full-time,,20.0,0.5,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ ITG,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1594132.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Lập Trình Viên .NET,"C, C#, SQL, .NET, SQL Server, Blockchain",0,0,Onsite,Full-time,10.0,25.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ THIÊN HOÀNG,Bachelor,0,Backend Developer
https://www.topcv.vn/viec-lam/frontend-developer/2050141.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Frontend Developer,"GitHub, HTML, Tauri, Next.js, Web3, React, TypeScript, CSS, Electron.js, JavaScript",1,0,Onsite,Full-time,10.0,20.0,0.5,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH AIOZ VIỆT NAM,Bachelor,0,Frontend Developer
https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu/2047234.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772252735,Chuyên Viên Phân Tích Nghiệp Vụ,"Jira, Figma, Visio",0,0,Onsite,Full-time,,20.0,2.0,Hồ Chí Minh,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ ITG,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/test-engineer-n2-n3/2041577.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Test Engineer (N2/N3),Not Specified,1,0,Onsite,Full-time,,,4.0,Hà Nội,2.0,topcv,CÔNG TY TNHH CMC GLOBAL,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/giam-doc-san-pham-product-director-ha-noi-thu-nhap-canh-tranh-tu-5-nam-kinh-nghiem-mang-cong-nghe-thong-tin/1560364.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,"Giám Đốc Sản Phẩm (Product Director) [Hà Nội] - Thu Nhập Cạnh Tranh, Từ 5 Năm Kinh Nghiệm Mảng Công Nghệ Thông Tin",Not Specified,0,1,Onsite,Full-time,,,5.0,Hà Nội,5.0,topcv,CÔNG TY CỔ PHẦN TẬP ĐOÀN MEEY LAND,Bachelor,0,Management/Architect
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa/2036914.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Nhân Viên Thiết Kế Đồ Họa,"SketchUp, Adobe Photoshop, D5 Render, Lumion, Adobe Illustrator, Adobe InDesign, Adobe Premiere",0,0,Onsite,Full-time,,,1.0,Đà Nẵng,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ CHIẾU SÁNG ĐẠI DƯƠNG XANH,College,0,Designer
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-designer/2031009.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Nhân Viên Thiết Kế/ Designer,"Adobe InDesign, Adobe Premiere, Adobe Photoshop, Adobe Illustrator",0,0,Onsite,Full-time,13.0,15.0,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH ĐIỆN MÁY SAKURA VIỆT NAM,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/nhan-vien-tester/1343524.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Nhân Viên Tester,Not Specified,1,0,Onsite,Full-time,10.0,20.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ THIÊN HOÀNG,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/fullstack-developer-tieng-anh-tot-nodejs-reactjs/2039298.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Fullstack Developer Tiếng Anh Tốt (NodeJS/ReactJS),"Node.js, Python, React, Java, JavaScript",1,0,Onsite,Full-time,,,0.5,Hà Nội,2.0,topcv,CÔNG TY TNHH JITS INNOVATION LABS,Bachelor,0,Frontend Developer
https://www.topcv.vn/viec-lam/thuc-tap-sinh-ai/2042426.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Thực Tập Sinh Ai,"Python, Adobe Illustrator, Linux",1,0,Onsite,Full-time,,7.0,0.0,Hà Nội,0.0,topcv,CÔNG TY TNHH YOPAZ,Bachelor,0,Data & AI
https://www.topcv.vn/viec-lam/manual-tester/2041148.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Manual Tester,Not Specified,0,0,Onsite,Full-time,12.0,25.0,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH EQUIX TECHNOLOGIES,College,0,QA/Tester
https://www.topcv.vn/viec-lam/business-analyst/2041559.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Business Analyst,"Jira, Notion, Draw.io, Figma",0,0,Onsite,Full-time,8.0,12.0,2.0,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH AZIWORLD,College,0,Business Analyst
https://www.topcv.vn/viec-lam/ai-engineer-intern-automation-workflows-llms-rag-systems-thu-nhap-upto-10-trieu/2039336.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,"AI Engineer Intern (Automation Workflows, LLMs, RAG Systems) Thu Nhập Upto 10 Triệu","Next.js, Node.js, Vue, Python, React, SQL, FastAPI, Git, Adobe Illustrator, Django, REST API, JavaScript",1,0,Onsite,Intern,,10.0,0.5,Hà Nội,0.0,topcv,CÔNG TY CỔ PHẦN KINH DOANH CÔNG NGHỆ OPEN TECHIZ,College,0,Data & AI
https://www.topcv.vn/viec-lam/data-analyst-intern-game-industry/2044600.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,Data Analyst Intern (Game Industry),"Canva, Power BI, Tableau, Python, SQL, Looker, Adobe Premiere",1,0,Remote,Full-time,6.0,8.0,0.5,Hà Nội,0.0,topcv,SONATGAME STUDIO,Bachelor,0,Data & AI
https://www.topcv.vn/viec-lam/c-c-developer-gis-application-remote/2039361.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,C++/C# Developer - GIS Application (Remote),"Qt, C, WPF, Azure DevOps, MFC, C#, C++, Git, Microsoft Azure",1,0,Onsite,Full-time,25.0,75.0,4.0,Hà Nội,2.0,topcv,CÔNG TY TNHH PHẦN MỀM GIÁ TRỊ TÍNH TOÁN VÀ ỨNG DỤNG CÔNG NGHỆ CAO,Bachelor,0,Backend Developer
https://www.topcv.vn/viec-lam/php-developer-erp-cross-border-yii-tieng-trung/2007243.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772251262,PHP Developer ERP Cross-Border – YII – Tiếng Trung,"PHP, Vue, Laravel, Yii, MySQL, ThinkPHP, Git, Redis, SVN, JavaScript",1,0,Onsite,Full-time,17.0,25.0,3.0,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH DUDU VIỆT NAM,Bachelor,0,Backend Developer
